height_cm,weight_kgs,overall_rating,value_euro,weak_foot(1-5),balance,stamina,P/A_Ratio,Defensive_Strength,Passing,Attacking_skills,Skills,Mentality,Setpiece_accuracy,Pace,preferred_foot_Left,preferred_foot_Right,body_type_Lean,body_type_Normal,body_type_Stocky,Position_Count,positions_Defender,positions_Forward,positions_Midfielder
182.88,73.0,67,700000.0,3,66,91,2.2333333333333334,62.6,66.89999999999999,57.75,54.900000000000006,71.0,50.5,68.55000000000001,0,1,0,1,0,2,0,0,1
185.42,77.1,67,1200000.0,3,65,88,3.761904761904762,61.900000000000006,51.9,44.800000000000004,48.7,60.60000000000001,36.5,82.05000000000001,0,1,0,1,0,1,1,0,0
182.88,83.0,67,850000.0,2,53,63,2.88,65.10000000000001,32.8,32.8,33.8,57.400000000000006,29.0,58.10000000000001,0,1,0,1,0,1,1,0,0
182.88,77.1,67,725000.0,4,59,54,2.161290322580645,43.800000000000004,67.4,65.85,50.60000000000001,58.400000000000006,71.0,50.050000000000004,1,0,0,1,0,2,0,1,0
175.26,68.9,67,875000.0,4,84,87,2.5185185185185186,57.50000000000001,64.3,59.35,57.3,67.2,47.0,64.55,0,1,0,1,0,1,0,0,1
187.96,83.0,67,825000.0,3,52,73,2.392857142857143,35.300000000000004,60.5,63.8,51.39999999999999,66.2,54.0,72.45,0,1,0,1,0,1,0,1,0
193.04,74.8,67,1000000.0,3,60,77,3.4545454545454546,66.1,59.9,52.199999999999996,49.7,65.6,61.0,70.45,1,0,1,0,0,1,0,0,1
170.18,68.0,67,750000.0,4,71,73,2.2333333333333334,45.50000000000001,63.3,65.5,55.50000000000001,70.60000000000001,73.5,72.2,0,1,0,0,1,3,0,1,0
152.4,69.9,67,800000.0,3,73,59,2.8,61.50000000000001,64.9,47.5,53.400000000000006,61.6,45.0,60.30000000000001,0,1,0,1,0,3,1,0,0
182.88,74.8,67,400000.0,3,61,75,1.9142857142857144,43.400000000000006,49.800000000000004,65.95,55.10000000000001,62.00000000000001,51.5,74.2,1,0,1,0,0,1,0,1,0
182.88,77.1,67,900000.0,2,62,57,2.5185185185185186,50.800000000000004,68.3,65.25,54.5,54.800000000000004,63.5,63.550000000000004,0,1,1,0,0,4,0,0,1
152.4,68.0,67,1100000.0,3,69,59,3.5714285714285716,35.800000000000004,58.8,60.3,58.5,61.8,44.0,77.9,0,1,0,1,0,3,0,1,0
167.64,66.2,67,1000000.0,3,86,73,3.0416666666666665,42.300000000000004,64.3,52.54999999999999,55.900000000000006,62.0,58.0,77.5,0,1,0,1,0,1,0,0,1
175.26,71.2,67,975000.0,4,82,85,2.9166666666666665,42.9,57.900000000000006,61.75,58.8,71.0,55.5,82.45,0,1,0,0,1,3,0,1,0
182.88,79.8,67,230000.0,3,70,73,1.9142857142857144,64.2,56.6,57.4,48.4,67.0,50.0,62.10000000000001,0,1,0,1,0,1,1,0,0
182.88,69.9,67,625000.0,3,54,63,2.310344827586207,63.0,53.300000000000004,33.75000000000001,48.1,60.4,23.5,57.2,0,1,0,1,0,3,1,0,0
162.56,55.8,67,975000.0,3,59,46,2.8,34.300000000000004,63.7,64.60000000000001,54.10000000000001,48.2,69.0,67.35000000000001,1,0,1,0,0,1,0,0,1
172.72,64.9,67,975000.0,4,84,73,2.8,35.300000000000004,58.2,51.35,58.0,44.400000000000006,45.0,82.80000000000001,1,0,0,1,0,2,0,0,1
187.96,79.8,67,625000.0,3,59,66,2.310344827586207,64.7,54.6,56.150000000000006,41.900000000000006,65.4,50.0,63.10000000000001,0,1,0,1,0,3,1,0,0
175.26,72.1,67,800000.0,3,79,73,2.310344827586207,39.0,62.0,62.8,61.70000000000001,54.8,58.0,79.25,0,1,1,0,0,2,0,1,0
182.88,77.1,67,600000.0,3,61,74,2.2333333333333334,64.4,54.8,50.449999999999996,47.2,63.2,44.0,62.3,0,1,1,0,0,3,1,0,0
154.94,79.8,67,450000.0,3,65,72,2.0303030303030303,65.60000000000001,61.7,50.45,49.0,68.8,44.0,57.150000000000006,0,1,0,1,0,2,0,0,1
182.88,68.9,67,1100000.0,4,65,61,3.3181818181818183,35.6,60.099999999999994,67.2,52.5,53.599999999999994,41.5,64.1,0,1,1,0,0,1,0,1,0
152.4,69.9,67,725000.0,4,70,72,2.161290322580645,44.6,64.2,55.699999999999996,57.300000000000004,64.2,63.5,68.4,0,1,0,1,0,2,0,0,1
154.94,78.9,67,925000.0,3,78,71,3.3636363636363638,63.8,58.699999999999996,46.7,52.2,62.2,40.0,70.70000000000002,0,1,0,1,0,3,0,0,1
172.72,69.9,67,325000.0,3,75,33,1.8611111111111112,36.8,68.7,54.00000000000001,50.0,53.2,64.5,53.85,1,0,1,0,0,1,0,0,1
154.94,81.2,67,575000.0,3,58,63,2.2333333333333334,64.1,43.3,47.5,40.7,61.00000000000001,34.0,62.5,0,1,0,1,0,2,1,0,0
182.88,78.9,67,675000.0,2,51,56,2.3448275862068964,63.70000000000001,39.699999999999996,40.0,42.400000000000006,64.2,32.5,72.4,0,1,0,1,0,1,1,0,0
182.88,73.9,67,675000.0,4,69,61,2.161290322580645,54.50000000000001,67.1,66.2,53.900000000000006,62.0,69.0,68.0,0,1,0,1,0,2,0,0,1
152.4,68.9,67,800000.0,3,65,73,2.8,64.80000000000001,61.8,51.95,51.2,61.400000000000006,44.0,67.9,0,1,0,1,0,2,0,0,1
195.58,88.0,67,600000.0,2,33,52,2.2333333333333334,64.30000000000001,40.9,37.1,34.6,66.60000000000001,37.5,33.2,1,0,0,1,0,1,1,0,0
193.04,82.1,67,750000.0,3,31,56,2.2333333333333334,40.2,45.699999999999996,66.95,43.400000000000006,44.199999999999996,52.5,50.2,0,1,1,0,0,1,0,1,0
182.88,73.0,67,1100000.0,3,75,88,3.0833333333333335,65.10000000000001,63.0,61.6,56.10000000000001,59.8,56.0,76.65,0,1,0,1,0,1,0,0,1
152.4,64.0,67,875000.0,3,75,78,2.5185185185185186,57.7,66.7,61.05,57.6,61.8,61.5,72.10000000000001,0,1,1,0,0,3,0,0,1
152.4,73.0,67,800000.0,4,74,64,2.392857142857143,60.7,64.1,58.64999999999999,58.199999999999996,62.60000000000001,53.0,78.80000000000001,1,0,0,1,0,2,0,0,1
172.72,67.1,67,1200000.0,2,68,46,3.85,44.1,64.69999999999999,52.0,51.5,57.800000000000004,46.0,62.800000000000004,1,0,1,0,0,3,0,0,1
152.4,69.9,67,900000.0,3,72,52,2.6153846153846154,38.5,61.300000000000004,63.75,56.400000000000006,53.00000000000001,60.5,75.35,0,1,1,0,0,2,0,0,1
182.88,79.8,67,725000.0,3,65,71,2.5185185185185186,62.900000000000006,60.0,61.3,50.900000000000006,68.4,64.0,54.10000000000001,0,1,0,1,0,2,0,0,1
187.96,78.0,67,750000.0,3,54,59,2.2333333333333334,43.699999999999996,58.6,69.0,53.0,56.800000000000004,70.5,60.95,1,0,0,1,0,1,0,1,0
154.94,83.0,67,1000000.0,3,54,64,2.88,35.300000000000004,50.0,64.8,50.900000000000006,44.4,63.0,72.0,0,1,0,1,0,3,0,1,0
152.4,69.9,67,1200000.0,3,82,66,3.3043478260869565,45.2,67.2,56.4,55.0,52.2,57.0,74.65,1,0,1,0,0,2,0,0,1
172.72,66.2,67,825000.0,3,84,65,2.576923076923077,34.6,64.8,45.35,58.400000000000006,54.00000000000001,59.5,78.45000000000002,1,0,1,0,0,3,0,0,1
187.96,74.8,67,1000000.0,4,63,74,3.130434782608696,47.7,62.7,67.60000000000001,52.20000000000001,66.4,66.0,62.7,0,1,1,0,0,3,0,0,1
154.94,81.2,67,425000.0,3,67,89,2.09375,66.60000000000001,64.8,53.30000000000001,52.39999999999999,66.80000000000001,34.0,63.00000000000001,0,1,0,1,0,1,1,0,0
185.42,82.1,67,775000.0,3,66,59,2.392857142857143,49.300000000000004,64.6,58.949999999999996,57.900000000000006,56.400000000000006,53.5,68.55000000000001,0,1,0,1,0,3,0,0,1
167.64,64.0,67,1200000.0,4,86,64,3.619047619047619,39.7,60.7,57.050000000000004,61.0,52.8,53.0,89.25,1,0,1,0,0,4,0,0,1
187.96,84.8,67,650000.0,3,59,77,2.4814814814814814,67.10000000000001,58.9,54.550000000000004,52.6,59.8,61.5,72.65,1,0,0,1,0,2,0,0,1
152.4,71.2,67,1100000.0,3,76,69,3.260869565217391,56.300000000000004,69.7,51.25,51.9,59.2,60.5,67.35000000000001,1,0,1,0,0,2,0,0,1
182.88,74.8,67,1000000.0,4,69,72,3.0,34.4,51.8,63.1,57.5,60.2,47.0,84.80000000000001,0,1,1,0,0,1,0,1,0
182.88,77.1,67,700000.0,3,75,72,2.09375,64.6,61.1,45.550000000000004,52.5,68.2,46.5,72.65,0,1,0,1,0,1,1,0,0
175.26,71.2,67,1000000.0,3,74,67,3.3043478260869565,63.5,53.3,38.0,54.6,60.0,41.5,77.35000000000001,1,0,0,1,0,1,1,0,0
175.26,66.2,67,925000.0,2,76,86,3.0,61.400000000000006,63.199999999999996,58.10000000000001,56.3,67.8,41.0,70.45,0,1,0,1,0,2,0,0,1
154.94,81.2,67,750000.0,3,71,81,2.2333333333333334,64.6,63.8,53.349999999999994,55.2,57.0,53.0,74.1,1,0,1,0,0,2,0,0,1
182.88,79.8,67,575000.0,3,67,77,2.2333333333333334,64.2,57.1,53.05000000000001,51.800000000000004,62.60000000000001,48.5,79.0,0,1,0,1,0,2,1,0,0
154.94,78.9,67,1100000.0,2,70,86,3.217391304347826,65.7,57.9,59.1,56.7,65.0,42.5,78.9,0,1,0,1,0,2,0,0,1
172.72,72.1,67,1100000.0,3,66,72,3.0833333333333335,60.900000000000006,64.2,57.45,54.199999999999996,67.2,61.0,72.65,0,1,0,1,0,2,0,0,1
185.42,79.8,67,900000.0,3,63,85,3.217391304347826,65.0,59.5,51.7,51.0,62.60000000000001,43.5,74.55000000000001,0,1,1,0,0,1,1,0,0
182.88,77.1,67,425000.0,4,67,63,2.0303030303030303,68.1,62.300000000000004,57.400000000000006,53.50000000000001,61.4,51.5,73.65,1,0,0,1,0,2,0,0,1
182.88,74.8,67,1300000.0,3,55,59,3.7142857142857144,32.50000000000001,48.39999999999999,65.15,51.900000000000006,52.20000000000001,48.0,73.45000000000002,0,1,0,1,0,1,0,1,0
152.4,78.0,67,550000.0,2,70,70,2.161290322580645,63.400000000000006,70.3,56.699999999999996,55.8,63.60000000000001,68.5,72.35000000000001,1,0,1,0,0,2,1,0,0
154.94,76.2,67,950000.0,3,71,78,2.6923076923076925,57.2,62.5,60.0,54.4,58.800000000000004,59.0,67.55000000000001,1,0,1,0,0,3,0,1,0
185.42,77.1,67,1100000.0,2,57,75,3.3636363636363638,63.9,61.8,49.199999999999996,48.49999999999999,61.800000000000004,27.0,60.10000000000001,0,1,0,1,0,2,0,0,1
154.94,79.8,67,220000.0,3,66,82,1.9142857142857144,66.2,58.2,55.25,50.1,61.400000000000006,44.0,63.2,1,0,0,1,0,1,1,0,0
175.26,66.2,67,1200000.0,3,77,54,3.6666666666666665,50.60000000000001,68.8,58.95,57.5,62.60000000000001,56.0,69.05000000000001,0,1,0,1,0,1,0,0,1
185.42,72.1,67,1500000.0,2,62,67,4.2,63.10000000000001,61.599999999999994,51.0,55.5,58.400000000000006,45.0,68.9,1,0,1,0,0,1,1,0,0
187.96,82.1,67,1100000.0,3,60,65,3.3636363636363638,39.6,47.9,65.75,51.5,69.4,49.0,65.30000000000001,0,1,1,0,0,1,0,1,0
190.5,76.2,67,1200000.0,3,50,69,3.4545454545454546,42.00000000000001,53.900000000000006,62.349999999999994,53.80000000000001,57.2,41.0,63.45,0,1,0,1,0,1,0,1,0
170.18,69.9,67,1000000.0,3,89,48,3.0416666666666665,34.6,60.2,58.15,59.7,48.00000000000001,51.5,81.9,1,0,0,1,0,3,0,0,1
187.96,78.9,67,800000.0,2,59,72,2.392857142857143,30.6,39.2,64.75,52.5,66.6,47.5,64.55,0,1,0,1,0,1,0,1,0
182.88,77.1,67,625000.0,3,57,78,2.392857142857143,65.6,59.099999999999994,51.05,48.1,59.6,41.5,70.2,1,0,0,1,0,1,1,0,0
187.96,73.9,67,925000.0,2,51,70,2.96,62.60000000000001,45.099999999999994,38.099999999999994,42.6,62.400000000000006,32.0,72.3,0,1,1,0,0,1,1,0,0
152.4,76.2,67,800000.0,3,84,80,2.392857142857143,52.2,62.5,56.45,54.7,58.8,53.5,77.80000000000001,0,1,0,1,0,3,0,0,1
190.5,78.0,67,1300000.0,3,55,72,3.6363636363636362,63.5,50.1,34.7,45.5,64.2,26.0,68.10000000000001,0,1,0,1,0,1,1,0,0
152.4,73.0,67,625000.0,3,79,72,2.392857142857143,63.70000000000001,67.3,57.150000000000006,53.300000000000004,64.8,45.5,83.5,0,1,0,1,0,2,0,0,1
182.88,77.1,67,900000.0,3,81,85,2.6153846153846154,48.2,63.300000000000004,60.5,53.800000000000004,70.4,57.0,76.0,0,1,0,1,0,3,0,1,0
187.96,88.9,67,900000.0,2,48,62,3.3181818181818183,63.39999999999999,46.89999999999999,38.35,35.1,65.0,34.0,59.650000000000006,0,1,0,1,0,1,1,0,0
154.94,83.9,67,750000.0,3,61,62,2.6153846153846154,62.7,36.8,35.4,44.7,60.2,36.0,56.050000000000004,0,1,0,1,0,1,1,0,0
172.72,72.1,67,500000.0,3,71,72,2.09375,63.6,58.5,47.75000000000001,51.1,58.00000000000001,50.5,66.9,0,1,0,1,0,3,0,0,1
182.88,81.2,67,575000.0,4,67,70,2.161290322580645,64.2,60.5,45.25000000000001,51.6,67.60000000000001,47.5,58.150000000000006,0,1,0,1,0,3,0,0,1
190.5,83.9,67,525000.0,3,62,64,2.09375,65.6,50.099999999999994,51.74999999999999,45.199999999999996,60.8,51.5,46.85000000000001,0,1,0,1,0,1,1,0,0
154.94,73.9,67,1100000.0,4,75,77,3.260869565217391,59.5,66.1,58.65,54.2,69.2,67.5,59.2,0,1,0,1,0,2,0,0,1
187.96,83.0,67,1000000.0,3,46,61,4.388888888888889,63.800000000000004,37.1,37.2,40.5,66.80000000000001,35.5,52.550000000000004,1,0,1,0,0,1,1,0,0
187.96,83.9,67,1100000.0,3,50,75,3.260869565217391,69.5,67.0,47.150000000000006,53.4,64.4,40.5,67.45,0,1,0,1,0,3,0,0,1
175.26,69.9,67,950000.0,2,81,66,2.8,49.2,65.2,56.35,55.900000000000006,55.800000000000004,57.0,76.9,0,1,0,1,0,3,0,0,1
172.72,67.1,67,725000.0,3,78,86,2.5185185185185186,62.4,65.2,57.3,54.5,68.2,60.5,72.75,1,0,1,0,0,3,0,0,1
185.42,79.8,67,600000.0,3,58,70,2.2333333333333334,65.30000000000001,53.400000000000006,51.95,47.1,60.4,53.5,60.30000000000001,0,1,0,1,0,2,0,0,1
182.88,77.1,67,850000.0,2,52,90,2.88,66.50000000000001,65.3,51.949999999999996,50.6,68.2,38.5,56.6,0,1,0,1,0,2,0,0,1
185.42,74.8,67,1100000.0,3,74,88,3.5714285714285716,64.4,65.3,55.949999999999996,53.199999999999996,71.6,53.5,67.2,0,1,0,1,0,1,0,0,1
152.4,72.1,67,875000.0,3,77,82,2.5185185185185186,69.4,63.5,54.2,55.2,72.2,57.0,74.45,0,1,0,1,0,1,0,0,1
182.88,76.2,67,675000.0,3,66,52,2.161290322580645,51.10000000000001,62.3,66.15,55.60000000000001,58.800000000000004,65.0,75.35,0,1,0,1,0,2,0,0,1
185.42,77.1,67,925000.0,3,61,66,2.96,65.60000000000001,47.7,45.9,46.599999999999994,61.2,40.5,70.4,1,0,0,0,1,1,1,0,0
154.94,73.0,67,600000.0,4,74,71,2.310344827586207,65.8,56.5,50.6,55.00000000000001,68.6,36.0,76.0,0,1,1,0,0,1,1,0,0
185.42,74.8,67,950000.0,3,62,70,2.6538461538461537,39.10000000000001,55.3,64.0,52.30000000000001,58.00000000000001,57.5,69.65,0,1,1,0,0,2,0,1,0
190.5,83.0,67,1000000.0,3,46,68,2.9583333333333335,41.9,56.8,58.050000000000004,53.5,61.0,43.0,70.35,0,1,1,0,0,1,0,1,0
170.18,66.2,67,160000.0,2,77,48,1.9142857142857144,63.800000000000004,62.7,51.0,53.0,64.4,48.5,72.15,1,0,0,1,0,2,0,0,1
152.4,73.9,67,700000.0,3,64,70,2.4285714285714284,63.70000000000001,54.400000000000006,37.2,53.7,61.8,24.5,75.2,0,1,0,1,0,2,1,0,0
193.04,81.2,67,975000.0,3,57,73,2.6923076923076925,43.0,53.3,62.60000000000001,53.7,60.800000000000004,48.5,71.2,0,1,0,1,0,1,0,1,0
185.42,79.8,67,425000.0,3,64,82,2.09375,64.9,67.2,47.8,52.5,61.60000000000001,45.0,61.6,0,1,0,1,0,2,1,0,0
182.88,74.8,67,600000.0,3,62,75,2.310344827586207,65.5,57.5,52.2,52.60000000000001,62.6,38.0,72.75,0,1,0,1,0,3,0,0,1
182.88,78.0,67,975000.0,2,53,68,2.6923076923076925,34.800000000000004,48.4,67.10000000000001,52.7,49.4,57.0,66.05,0,1,0,1,0,1,0,1,0
152.4,72.1,67,725000.0,3,76,61,2.161290322580645,45.20000000000001,58.0,63.65,57.6,66.2,66.5,76.65,1,0,1,0,0,2,0,1,0
175.26,68.9,67,950000.0,3,73,72,2.8,52.2,62.400000000000006,60.05,55.2,53.2,62.0,80.55000000000001,0,1,1,0,0,3,0,0,1
182.88,73.9,67,1200000.0,3,68,78,3.4545454545454546,57.69999999999999,64.5,51.5,55.4,52.800000000000004,43.5,59.300000000000004,0,1,1,0,0,2,0,0,1
193.04,88.9,67,575000.0,3,33,85,2.2333333333333334,66.60000000000001,47.7,59.45,39.8,73.0,60.5,51.150000000000006,0,1,0,0,1,1,1,0,0
154.94,74.8,67,1100000.0,3,74,69,3.217391304347826,53.800000000000004,66.9,56.9,54.7,63.60000000000001,47.5,67.35000000000001,0,1,1,0,0,2,0,0,1
185.42,74.8,67,925000.0,3,65,68,3.0833333333333335,65.2,48.6,42.5,46.10000000000001,59.8,38.0,69.1,0,1,1,0,0,1,1,0,0
175.26,68.0,67,825000.0,4,75,80,2.9583333333333335,61.8,57.6,54.1,48.8,59.0,35.0,78.45000000000002,0,1,1,0,0,2,1,0,0
187.96,78.9,66,775000.0,4,50,68,3.0416666666666665,63.1,64.5,50.7,48.3,59.2,52.0,51.0,0,1,1,0,0,2,0,0,1
185.42,79.8,66,825000.0,3,51,59,2.6538461538461537,42.0,40.4,62.05,55.4,68.4,59.0,72.15,1,0,0,0,1,1,0,1,0
187.96,83.0,66,750000.0,3,58,82,3.0,63.20000000000001,60.0,51.15,51.3,61.2,36.5,79.45,0,1,0,1,0,1,1,0,0
187.96,89.8,66,675000.0,4,55,59,2.2758620689655173,36.7,52.599999999999994,66.85,48.6,51.800000000000004,64.5,66.45,1,0,0,1,0,1,0,1,0
152.4,78.9,66,475000.0,3,75,75,2.2,64.4,58.3,46.650000000000006,51.199999999999996,63.599999999999994,42.0,65.35000000000001,0,1,0,1,0,3,1,0,0
175.26,69.9,66,775000.0,3,71,78,2.576923076923077,38.10000000000001,56.699999999999996,64.3,53.800000000000004,49.800000000000004,51.5,82.2,1,0,0,1,0,1,0,0,1
175.26,71.2,66,875000.0,3,70,92,3.0,60.2,61.900000000000006,59.85000000000001,57.60000000000001,60.4,62.0,87.25,0,1,1,0,0,4,0,0,1
154.94,74.8,66,475000.0,3,70,81,2.129032258064516,64.2,58.8,50.50000000000001,50.2,67.80000000000001,50.0,75.9,0,1,0,1,0,1,1,0,0
172.72,66.2,66,950000.0,3,79,54,3.217391304347826,42.8,62.3,59.70000000000001,55.4,50.0,56.0,71.9,1,0,1,0,0,1,0,0,1
175.26,69.9,66,1400000.0,3,75,70,4.2,46.4,60.400000000000006,50.7,52.900000000000006,62.2,43.0,89.30000000000001,0,1,0,0,1,2,0,0,1
193.04,73.9,66,750000.0,2,38,71,3.272727272727273,64.3,50.300000000000004,36.75,43.3,59.800000000000004,30.0,59.7,0,1,1,0,0,2,1,0,0
182.88,77.1,66,775000.0,2,60,59,2.92,60.50000000000001,43.4,37.8,41.5,64.8,36.5,69.0,0,1,0,1,0,1,1,0,0
172.72,91.2,66,925000.0,2,68,74,3.0416666666666665,36.4,61.10000000000001,65.85,51.599999999999994,58.8,58.5,78.75,1,0,0,0,1,2,0,1,0
182.88,84.8,66,775000.0,3,68,76,3.3181818181818183,64.7,63.599999999999994,50.8,54.2,65.80000000000001,31.0,73.1,1,0,0,1,0,1,1,0,0
193.04,88.9,66,700000.0,3,38,68,2.6923076923076925,65.0,35.8,37.4,34.2,53.2,31.0,52.75,0,1,0,1,0,1,1,0,0
152.4,69.9,66,700000.0,3,65,76,2.9166666666666665,63.300000000000004,63.0,57.95,54.7,70.6,53.5,57.95,1,0,0,1,0,2,0,0,1
185.42,81.2,66,475000.0,3,63,75,2.2,68.5,58.9,53.55,51.699999999999996,73.2,48.5,73.30000000000001,0,1,1,0,0,1,1,0,0
182.88,77.1,66,775000.0,3,50,81,2.4814814814814814,35.1,55.0,61.599999999999994,54.2,58.0,39.0,73.5,0,1,1,0,0,2,0,1,0
154.94,69.9,66,825000.0,3,69,78,3.5238095238095237,64.5,61.5,42.9,53.400000000000006,62.800000000000004,30.0,78.65,0,1,0,1,0,1,1,0,0
187.96,86.2,66,825000.0,4,57,78,2.76,57.900000000000006,58.599999999999994,57.2,51.10000000000001,66.8,46.0,84.4,0,1,0,1,0,2,0,0,1
152.4,69.9,66,775000.0,3,80,59,3.4761904761904763,63.7,65.0,55.6,58.7,67.6,47.5,78.55000000000001,1,0,0,1,0,1,1,0,0
154.94,76.2,66,925000.0,3,71,67,3.0416666666666665,37.0,52.099999999999994,59.300000000000004,56.9,51.2,49.0,82.85000000000001,0,1,0,1,0,2,0,1,0
182.88,73.0,66,260000.0,3,61,57,2.0,63.7,63.2,61.2,53.8,63.2,57.0,54.45,0,1,1,0,0,1,1,0,0
175.26,67.1,66,400000.0,3,60,62,1.9411764705882353,28.000000000000004,59.1,54.5,53.300000000000004,56.60000000000001,50.0,80.10000000000001,0,1,0,1,0,1,0,0,1
154.94,69.9,66,575000.0,3,67,68,2.0625,39.1,59.2,65.80000000000001,54.7,65.80000000000001,63.0,63.45,0,1,0,1,0,1,0,1,0
152.4,76.2,66,725000.0,2,75,79,3.227272727272727,60.99999999999999,54.599999999999994,43.400000000000006,50.300000000000004,57.800000000000004,52.5,76.0,0,1,1,0,0,1,1,0,0
175.26,78.0,66,825000.0,3,69,73,3.217391304347826,62.4,59.1,48.85,46.4,61.80000000000001,44.0,60.6,1,0,0,1,0,2,0,0,1
172.72,71.2,66,550000.0,2,73,86,2.4444444444444446,65.7,53.6,53.349999999999994,46.300000000000004,68.0,43.0,66.5,0,1,0,0,1,1,0,0,1
154.94,67.1,66,675000.0,4,72,64,2.357142857142857,43.60000000000001,63.0,61.3,54.6,54.2,66.0,76.75,1,0,1,0,0,4,0,1,0
152.4,77.1,66,775000.0,3,66,71,3.3181818181818183,62.300000000000004,63.10000000000001,55.1,48.5,64.4,50.5,61.6,0,1,0,1,0,2,0,0,1
187.96,78.0,66,1100000.0,3,52,65,4.9411764705882355,63.10000000000001,57.6,36.6,49.9,64.0,33.0,69.0,0,1,1,0,0,1,1,0,0
152.4,69.9,66,800000.0,3,56,64,2.76,39.4,56.5,57.75,54.80000000000001,47.2,50.0,93.0,0,1,1,0,0,3,0,1,0
182.88,69.9,66,1300000.0,4,54,63,4.473684210526316,49.4,62.9,58.85,54.6,60.6,53.0,78.55000000000001,1,0,1,0,0,2,0,1,0
182.88,74.8,66,775000.0,2,59,66,3.1739130434782608,63.400000000000006,43.6,45.95,39.300000000000004,61.800000000000004,43.5,54.550000000000004,1,0,1,0,0,1,1,0,0
182.88,73.9,66,700000.0,4,77,75,2.4444444444444446,41.9,56.5,59.550000000000004,56.6,54.2,47.0,72.15,0,1,1,0,0,2,0,0,1
154.94,77.1,66,1100000.0,3,63,74,3.761904761904762,64.5,59.8,52.45,53.0,61.8,63.5,74.75,1,0,1,0,0,2,1,0,0
175.26,72.1,66,750000.0,3,75,69,3.1739130434782608,62.7,58.7,40.0,54.60000000000001,63.6,35.0,71.55,0,1,1,0,0,2,1,0,0
170.18,71.2,66,775000.0,3,82,64,2.68,40.400000000000006,56.2,55.74999999999999,56.3,64.0,51.0,84.55000000000001,0,1,0,1,0,2,0,0,1
172.72,64.9,66,475000.0,3,84,80,2.129032258064516,60.9,60.6,49.550000000000004,55.099999999999994,62.0,42.0,76.1,0,1,1,0,0,2,1,0,0
152.4,73.0,66,600000.0,4,73,64,2.2,54.800000000000004,66.4,64.05,52.400000000000006,63.2,61.5,59.55,0,1,0,1,0,1,0,0,1
175.26,68.9,66,800000.0,4,72,72,2.72,48.00000000000001,61.8,59.400000000000006,58.2,53.0,56.0,68.0,0,1,1,0,0,2,0,0,1
175.26,64.9,66,875000.0,2,82,66,3.0,50.900000000000006,60.10000000000001,57.0,55.6,59.60000000000001,53.5,83.80000000000001,0,1,0,1,0,3,0,1,0
167.64,59.9,66,950000.0,3,90,45,3.5238095238095237,32.2,61.199999999999996,54.199999999999996,54.300000000000004,44.2,54.5,72.45,0,1,0,1,0,2,0,1,0
175.26,71.2,66,725000.0,3,80,69,3.0869565217391304,54.400000000000006,47.7,35.1,53.800000000000004,54.6,32.5,82.45,0,1,0,1,0,1,1,0,0
182.88,69.9,66,875000.0,3,71,61,3.0,34.400000000000006,55.4,59.55,58.800000000000004,49.0,48.0,77.55000000000001,0,1,1,0,0,2,0,0,1
187.96,83.9,66,425000.0,3,49,70,2.129032258064516,64.1,61.39999999999999,54.75,42.4,73.4,52.5,35.75,1,0,0,1,0,3,0,0,1
185.42,73.0,66,900000.0,3,59,69,3.130434782608696,33.7,47.3,60.00000000000001,54.1,45.800000000000004,42.5,92.2,0,1,1,0,0,2,0,1,0
185.42,74.8,66,875000.0,3,58,61,3.130434782608696,38.1,59.8,63.4,54.2,44.8,64.5,77.10000000000001,1,0,1,0,0,2,0,0,1
154.94,76.2,66,750000.0,3,69,76,3.0416666666666665,64.9,59.60000000000001,42.800000000000004,55.900000000000006,55.8,38.5,75.10000000000001,1,0,1,0,0,1,1,0,0
152.4,68.9,66,800000.0,3,69,73,2.76,64.0,62.900000000000006,63.14999999999999,55.8,67.0,47.5,68.2,0,1,1,0,0,2,0,0,1
165.1,67.1,66,875000.0,4,95,67,3.227272727272727,47.400000000000006,61.199999999999996,56.7,61.900000000000006,58.800000000000004,52.0,73.15,0,1,1,0,0,3,0,0,1
175.26,69.9,66,650000.0,4,79,73,2.2,36.2,47.3,62.25,59.8,57.60000000000001,47.0,89.10000000000001,0,1,0,1,0,1,0,1,0
193.04,78.0,66,625000.0,5,61,72,2.129032258064516,35.6,37.4,59.0,51.599999999999994,49.400000000000006,46.0,70.75,0,1,0,1,0,1,0,1,0
175.26,69.9,66,775000.0,3,74,71,2.4814814814814814,44.400000000000006,51.7,64.99999999999999,55.400000000000006,60.8,62.0,76.65,0,1,0,1,0,1,0,1,0
152.4,68.9,66,675000.0,3,69,76,2.357142857142857,35.7,55.6,55.699999999999996,52.1,52.800000000000004,43.0,71.55,0,1,0,1,0,3,0,1,0
175.26,68.0,66,900000.0,4,82,69,3.1739130434782608,57.4,62.7,54.45,54.50000000000001,61.800000000000004,62.0,73.2,0,1,0,1,0,4,0,0,1
187.96,78.9,66,750000.0,3,51,76,2.88,65.00000000000001,52.5,43.949999999999996,52.8,63.6,35.5,71.1,0,1,0,1,0,3,1,0,0
152.4,74.8,66,150000.0,3,68,73,1.8333333333333333,65.3,59.89999999999999,64.05,51.4,69.80000000000001,55.5,64.3,0,1,1,0,0,2,0,0,1
175.26,69.9,66,700000.0,2,75,81,2.4814814814814814,59.0,56.5,35.35,49.599999999999994,54.0,37.0,71.2,0,1,1,0,0,1,1,0,0
